,GeneSymbol,T1.FPKM,T2.FPKM,TO1.FPKM,TO2.FPKM,Control_Avg_FPKM,Resistant_Avg_FPKM,p_value,log2FoldChange
3178,ENSG00000008324,482.0,372.0,220.0,465.0,427.0,342.5,0.6167897539153802,-0.3173006975830468
3179,ENSG00000008382,244.0,189.0,384.0,717.0,216.5,550.5,0.28770644722875566,1.3423454848552918
3180,ENSG00000008394,4552.0,3071.0,1763.0,3625.0,3811.5,2694.0,0.4509595938145907,-0.5004520645851055
3181,ENSG00000008405,447.0,309.0,191.0,226.0,378.0,208.5,0.22977468030490586,-0.8552476044717402
3183,ENSG00000008441,6697.0,6737.0,4324.0,5108.0,6717.0,4716.0,0.12237721527156065,-0.5101621947049014
3184,ENSG00000008513,1799.0,1888.0,2776.0,3263.0,1843.5,3019.5,0.12049173025691717,0.7115575975417403
3185,ENSG00000008516,134.0,115.0,151.0,128.0,124.5,139.5,0.4237053744301379,0.16288276627015397
3186,ENSG00000008517,215.0,200.0,158.0,245.0,207.5,201.5,0.9130342299258867,-0.042125475672676604
3187,ENSG00000008710,13930.0,21587.0,5765.0,5486.0,17758.5,5625.5,0.1941778640291427,-1.6582812958686521
3188,ENSG00000008735,187.0,171.0,290.0,395.0,179.0,342.5,0.19096388474779996,0.9323131924884255
3189,ENSG00000008838,2098.0,2609.0,3193.0,3808.0,2353.5,3500.5,0.1069953034981206,0.5725523648402713
3190,ENSG00000008853,525.0,658.0,424.0,659.0,591.5,541.5,0.7547089313083841,-0.12719201645377973
3191,ENSG00000008869,413.0,524.0,386.0,298.0,468.5,342.0,0.22250035340668659,-0.45291658148096214
3192,ENSG00000008952,2075.0,1281.0,1107.0,1617.0,1678.0,1362.0,0.5821534110095774,-0.3008166681318205
3193,ENSG00000008988,10193.0,7022.0,5327.0,10649.0,8607.5,7988.0,0.8635735753800728,-0.10774694585665427
3194,ENSG00000009307,13719.0,10824.0,8680.0,12255.0,12271.5,10467.5,0.5180531964394115,-0.22937442907645442
3195,ENSG00000009335,3907.0,3199.0,2913.0,3770.0,3553.0,3341.5,0.7413168938646915,-0.08851612104796304
3196,ENSG00000009413,632.0,499.0,386.0,441.0,565.5,413.5,0.229116436751175,-0.4507038543247653
3199,ENSG00000009724,11.0,0.0,0.0,1.0,5.5,0.5,0.5296116328892599,-2.115477217419936
3201,ENSG00000009780,223.0,180.0,114.0,187.0,201.5,150.5,0.37544112522900885,-0.4186041142990362
3202,ENSG00000009790,18.0,11.0,9.0,9.0,14.5,9.0,0.3607910254538719,-0.632268215499513
3203,ENSG00000009830,449.0,412.0,409.0,610.0,430.5,509.5,0.5742758961061656,0.24255040169884656
3204,ENSG00000009844,693.0,455.0,435.0,887.0,574.0,661.0,0.7746438179840714,0.2032692609754801
3205,ENSG00000009950,40.0,14.0,5.0,19.0,27.0,12.0,0.44294499110921626,-1.106915203916512
3206,ENSG00000009954,3155.0,2830.0,2255.0,2609.0,2992.5,2432.0,0.14579293358019474,-0.29909694996437286
3207,ENSG00000010017,1090.0,826.0,1177.0,1875.0,958.0,1526.0,0.32897570838807805,0.6710973417787206
3209,ENSG00000010072,155.0,295.0,288.0,185.0,225.0,236.5,0.9077743763584825,0.07160474080312251
3210,ENSG00000010165,854.0,950.0,927.0,1297.0,902.0,1112.0,0.4525825398829434,0.3016556998611012
3211,ENSG00000010219,301.0,150.0,139.0,245.0,225.5,192.0,0.7547717347037523,-0.23091020277815463
3212,ENSG00000010244,1607.0,1627.0,2254.0,3038.0,1617.0,2646.0,0.23152361440880084,0.7101465870654209
3213,ENSG00000010256,9556.0,11231.0,8931.0,11905.0,10393.5,10418.0,0.990148702839263,0.0033964537273498815
3214,ENSG00000010270,2004.0,1135.0,841.0,1490.0,1569.5,1165.5,0.5393036696272611,-0.4290376356677653
3215,ENSG00000010278,2972.0,2227.0,2753.0,4604.0,2599.5,3678.5,0.4386595587016604,0.5007206966825579
3217,ENSG00000010292,8042.0,8178.0,5063.0,6647.0,8110.0,5855.0,0.212824287537842,-0.46996424073461995
3218,ENSG00000010295,674.0,652.0,814.0,1166.0,663.0,990.0,0.3133818292788522,0.5777018158395634
3219,ENSG00000010310,63.0,127.0,43.0,65.0,95.0,54.0,0.40855946178730485,-0.8036027871964967
3220,ENSG00000010318,140.0,120.0,84.0,135.0,130.0,109.5,0.5659435284945755,-0.24552044214601867
3221,ENSG00000010319,9.0,9.0,17.0,23.0,9.0,20.0,0.16950131892286419,1.070389327891398
3222,ENSG00000010322,1942.0,2724.0,2328.0,3198.0,2333.0,2763.0,0.5395051175098712,0.24395305468091041
3223,ENSG00000010327,117.0,145.0,67.0,103.0,131.0,85.0,0.188843256909603,-0.6181293646563556
3224,ENSG00000010361,378.0,467.0,460.0,745.0,422.5,602.5,0.4148049617813934,0.5109918014228229
3226,ENSG00000010404,372.0,588.0,402.0,348.0,480.0,375.0,0.504195837415762,-0.35530423209240447
3227,ENSG00000010438,128.0,133.0,102.0,88.0,130.5,95.0,0.09416687982443012,-0.4539564885711461
3228,ENSG00000010539,47.0,52.0,38.0,67.0,49.5,52.5,0.8705003997266221,0.08325550364935229
3229,ENSG00000010610,1.0,10.0,1.0,2.0,5.5,1.5,0.5364612252235323,-1.3785116232537298
3230,ENSG00000010626,286.0,261.0,246.0,446.0,273.5,346.0,0.6000075594947913,0.33812951357306226
3231,ENSG00000010671,1.0,1.0,0.0,4.0,1.0,2.0,0.7048327646991336,0.5849625007211562
3232,ENSG00000010704,345.0,533.0,443.0,535.0,439.0,489.0,0.6947821601412258,0.15527822547791084
3233,ENSG00000010803,1069.0,908.0,627.0,847.0,988.5,737.0,0.21774854830306653,-0.4230788909871161
3234,ENSG00000010810,3053.0,2293.0,1541.0,2376.0,2673.0,1958.5,0.33407445509038747,-0.44851389249114326
3235,ENSG00000010818,1107.0,1223.0,859.0,773.0,1165.0,816.0,0.04709599683865085,-0.5131598050548131
3237,ENSG00000011007,1487.0,1110.0,891.0,1424.0,1298.5,1157.5,0.7119470645702437,-0.1656985896073788
3238,ENSG00000011009,934.0,978.0,637.0,1275.0,956.0,956.0,1.0,0.0
3239,ENSG00000011021,585.0,648.0,381.0,426.0,616.5,403.5,0.03904867036692546,-0.6102994340420624
3240,ENSG00000011028,47293.0,53687.0,42660.0,56026.0,50490.0,49343.0,0.8958763416398581,-0.03315158061729617
3242,ENSG00000011083,3.0,3.0,6.0,1.0,3.0,3.5,0.8743340836219977,0.16992500144231237
3243,ENSG00000011105,996.0,1088.0,2587.0,3293.0,1042.0,2940.0,0.11219199739856346,1.4955676263672983
3244,ENSG00000011114,372.0,467.0,209.0,243.0,419.5,226.0,0.12224494504637531,-0.8894135029642292
3245,ENSG00000011132,458.0,393.0,545.0,751.0,425.5,648.0,0.2540731350990253,0.6056727366808483
3246,ENSG00000011143,328.0,258.0,228.0,335.0,293.0,281.5,0.8761280742764502,-0.05756528753381432
3247,ENSG00000011198,612.0,523.0,274.0,473.0,567.5,373.5,0.2694275126398769,-0.6021946304334969
3248,ENSG00000011201,5.0,0.0,10.0,6.0,2.5,8.0,0.23391670696566266,1.3625700793847084
3249,ENSG00000011243,1590.0,1705.0,1695.0,2280.0,1647.5,1987.5,0.44750791572810356,0.27052667513482415
3250,ENSG00000011258,151.0,118.0,39.0,66.0,134.5,52.5,0.06527702120484047,-1.3406820549527247
3251,ENSG00000011260,1109.0,794.0,665.0,1149.0,951.5,907.0,0.8936731701324351,-0.06902679508976942
3252,ENSG00000011275,2113.0,2117.0,1472.0,2409.0,2115.0,1940.5,0.773015500331656,-0.12416792020554826
3253,ENSG00000011295,1765.0,974.0,914.0,1400.0,1369.5,1157.0,0.6998930488579036,-0.24306707483653853
3254,ENSG00000011304,7057.0,7574.0,7983.0,9425.0,7315.5,8704.0,0.2805943034532976,0.2506906275366151
3255,ENSG00000011332,70.0,55.0,102.0,132.0,62.5,117.0,0.12275808319951889,0.8939583625896754
3256,ENSG00000011347,17.0,6.0,9.0,13.0,11.5,11.0,0.9434430856870811,-0.058893689053568565
3257,ENSG00000011376,603.0,619.0,628.0,937.0,611.0,782.5,0.4664881526624154,0.3564016217799284
3258,ENSG00000011405,551.0,455.0,373.0,460.0,503.0,416.5,0.3145410973931734,-0.2716475361385018
3259,ENSG00000011422,4932.0,5177.0,4127.0,6378.0,5054.5,5252.5,0.8892686976508277,0.055425114138589006
3260,ENSG00000011426,7228.0,4909.0,5033.0,6195.0,6068.5,5614.0,0.7695795679764355,-0.11229165081857155
3261,ENSG00000011451,1670.0,1633.0,1210.0,1853.0,1651.5,1531.5,0.7726023231934059,-0.10876319781691024
3262,ENSG00000011454,1586.0,1542.0,1574.0,1832.0,1564.0,1703.0,0.47304539787733163,0.12276267840585771
3263,ENSG00000011465,10.0,4.0,3.0,4.0,7.0,3.5,0.4475437359201203,-0.8300749985576876
3264,ENSG00000011478,893.0,781.0,870.0,1381.0,837.0,1125.5,0.4559943479367973,0.4268251645360764
3265,ENSG00000011485,1003.0,1183.0,1630.0,2512.0,1093.0,2071.0,0.2591350224404606,0.9214112648939974
3266,ENSG00000011523,455.0,431.0,383.0,448.0,443.0,415.5,0.5487598749928257,-0.0922431809845583
3267,ENSG00000011566,450.0,251.0,214.0,335.0,350.5,274.5,0.592998212658704,-0.3514723705013777
3268,ENSG00000011590,5.0,0.0,0.0,0.0,2.5,0.0,0.49999999999999956,-1.8073549220576042
3270,ENSG00000011638,1263.0,880.0,384.0,693.0,1071.5,538.5,0.16830971016457108,-0.9912827828988909
3271,ENSG00000011677,22.0,24.0,8.0,23.0,23.0,15.5,0.4982474212065542,-0.5405683813627028
3272,ENSG00000012048,694.0,559.0,546.0,850.0,626.5,698.0,0.7247916948434882,0.1556769965373022
3273,ENSG00000012061,1991.0,1705.0,1478.0,1945.0,1848.0,1711.5,0.6762773171369242,-0.11064123666894439
3274,ENSG00000012124,41.0,31.0,41.0,58.0,36.0,49.5,0.330287711467911,0.448758117122845
3275,ENSG00000012171,641.0,714.0,369.0,545.0,677.5,457.0,0.20643991193808583,-0.5670012173219102
3276,ENSG00000012174,905.0,793.0,686.0,770.0,849.0,728.0,0.2357045852310976,-0.22154402669812698
3277,ENSG00000012211,899.0,809.0,469.0,737.0,854.0,603.0,0.29058826567383655,-0.5013758704481812
3278,ENSG00000012223,317.0,332.0,533.0,900.0,324.5,716.5,0.2782700331001021,1.1403212883974145
3279,ENSG00000012232,2555.0,3356.0,1897.0,2735.0,2955.5,2316.0,0.3850914030157828,-0.3516322328998202
3280,ENSG00000012504,4.0,0.0,0.0,0.0,2.0,0.0,0.49999999999999956,-1.5849625007211563
3281,ENSG00000012660,4898.0,3549.0,3007.0,4037.0,4223.5,3522.0,0.5005247565038705,-0.26197612331766174
3282,ENSG00000012779,0.0,0.0,0.0,4.0,0.0,2.0,0.49999999999999956,1.584962500721156
3284,ENSG00000012822,1829.0,2264.0,1518.0,1847.0,2046.5,1682.5,0.32180444113508244,-0.282399730700725
3285,ENSG00000012963,628.0,391.0,548.0,790.0,509.5,669.0,0.4457589139671434,0.39225013446733337
3286,ENSG00000012983,1176.0,790.0,531.0,754.0,983.0,642.5,0.2949272638069934,-0.6127181671185382
3287,ENSG00000013016,385.0,492.0,719.0,809.0,438.5,764.0,0.04560099235266575,0.79959658243661
3288,ENSG00000013275,1645.0,1633.0,1356.0,1964.0,1639.0,1660.0,0.9560946212617296,0.01835625845692998
3289,ENSG00000013288,1699.0,2166.0,2019.0,2247.0,1932.5,2133.0,0.5460611153937242,0.1423454117416178
3290,ENSG00000013293,30.0,43.0,66.0,96.0,36.5,81.0,0.1673051068350283,1.1287333141222027
3291,ENSG00000013297,1932.0,1472.0,440.0,712.0,1702.0,576.0,0.07368619726551413,-1.56143521103306
3292,ENSG00000013306,5592.0,6208.0,6185.0,9327.0,5900.0,7756.0,0.4422864378440844,0.3945393433076974
3293,ENSG00000013364,5960.0,6952.0,5452.0,7759.0,6456.0,6605.5,0.9203879571141167,0.03302213421587324
3294,ENSG00000013374,1597.0,1139.0,1303.0,2306.0,1368.0,1804.5,0.5404129841814375,0.3992759736907404
3295,ENSG00000013375,1929.0,1539.0,857.0,1164.0,1734.0,1010.5,0.10670257267630015,-0.7784393429073403
3296,ENSG00000013392,206.0,164.0,67.0,156.0,185.0,111.5,0.3188333615906285,-0.7253776198909943
3297,ENSG00000013441,2088.0,1525.0,1215.0,1914.0,1806.5,1564.5,0.6458524486477254,-0.20737213869981014
3298,ENSG00000013503,50.0,39.0,45.0,45.0,44.5,45.0,0.9422841232473911,0.01576731585831655
3299,ENSG00000013523,436.0,602.0,605.0,689.0,519.0,647.0,0.34039633400966024,0.3174821898561702
3300,ENSG00000013561,664.0,637.0,516.0,735.0,650.5,625.5,0.8572923076897883,-0.05645066924627391
3301,ENSG00000013563,1447.0,1850.0,1770.0,2250.0,1648.5,2010.0,0.3709344717949973,0.285884303740421
3302,ENSG00000013573,1106.0,1401.0,970.0,1201.0,1253.5,1085.5,0.4691188348173325,-0.20742429622788977
3303,ENSG00000013583,2096.0,1708.0,1467.0,2270.0,1902.0,1868.5,0.9491739897518423,-0.025623090415852996
3304,ENSG00000013588,644.0,749.0,500.0,694.0,696.5,597.0,0.4855836192431826,-0.22204773251844484
3305,ENSG00000013619,240.0,303.0,264.0,249.0,271.5,256.5,0.7174441178509761,-0.08168379759370799
3306,ENSG00000013725,0.0,0.0,0.0,5.0,0.0,2.5,0.49999999999999956,1.8073549220576042
3307,ENSG00000013810,3113.0,2713.0,2537.0,3903.0,2913.0,3220.0,0.7321658846065544,0.14450778331830236
3308,ENSG00000014123,702.0,456.0,247.0,327.0,579.0,287.0,0.22953724798836536,-1.0099840885726221
3309,ENSG00000014138,123.0,134.0,122.0,188.0,128.5,155.0,0.5678000279034345,0.26859393117569447
3310,ENSG00000014164,343.0,354.0,465.0,667.0,348.5,566.0,0.2759610682808906,0.6980562795667924
3311,ENSG00000014216,1874.0,2107.0,2773.0,4106.0,1990.5,3439.5,0.26662263756249244,0.7887627640339988
3312,ENSG00000014257,0.0,6.0,11.0,16.0,3.0,13.5,0.11888069169356572,1.857980995127572
3313,ENSG00000014641,4212.0,3290.0,3274.0,5381.0,3751.0,4327.5,0.684810574317623,0.20620733162940702
3314,ENSG00000014824,1701.0,1035.0,1015.0,1479.0,1368.0,1247.0,0.7966558650795159,-0.13350451239565125
3315,ENSG00000014914,575.0,555.0,208.0,282.0,565.0,245.0,0.05763624826425252,-1.2021437374926425
3316,ENSG00000014919,459.0,250.0,248.0,341.0,354.5,294.5,0.6716203165425388,-0.2666914294418829
3317,ENSG00000015133,0.0,0.0,2.0,12.0,0.0,7.0,0.39486308657749297,3.0
3318,ENSG00000015153,187.0,83.0,124.0,164.0,135.0,144.0,0.893244203848701,0.09244624876459505
3319,ENSG00000015171,679.0,526.0,505.0,482.0,602.5,493.5,0.3855639898466385,-0.28738324999591064
3320,ENSG00000015285,24.0,36.0,27.0,37.0,30.0,32.0,0.8225117338265356,0.09019780897157816
3321,ENSG00000015413,0.0,0.0,69.0,53.0,0.0,61.0,0.08301732418435971,5.954196310386875
3322,ENSG00000015475,1186.0,1090.0,1357.0,2228.0,1138.0,1792.5,0.3714003564019676,0.6550099982494126
3323,ENSG00000015479,36.0,11.0,8.0,16.0,23.5,12.0,0.5210580786892465,-0.9142701259741159
3324,ENSG00000015520,2.0,5.0,0.0,5.0,3.5,2.5,0.7705132534219516,-0.36257007938470825
3325,ENSG00000015532,2715.0,3089.0,3629.0,5097.0,2902.0,4363.0,0.28180220206492207,0.5881065296969455
3326,ENSG00000015568,1.0,2.0,3.0,5.0,1.5,4.0,0.19872738893452604,1.0
3328,ENSG00000015676,3443.0,4013.0,3758.0,5258.0,3728.0,4508.0,0.4785213054555081,0.27401871286387974
3330,ENSG00000016391,6.0,5.0,9.0,11.0,5.5,10.0,0.09171033896595437,0.7589919004962051
3334,ENSG00000016864,1424.0,1191.0,1070.0,1719.0,1307.5,1394.5,0.8358249469752232,0.09286820001803242
3335,ENSG00000017260,3519.0,2786.0,2520.0,3379.0,3152.5,2949.5,0.7543579129943419,-0.09599447487145625
3337,ENSG00000017483,6.0,6.0,4.0,3.0,6.0,3.5,0.12566591637800234,-0.6374299206152917
3338,ENSG00000017797,2722.0,2321.0,1510.0,2345.0,2521.5,1927.5,0.36829074196066497,-0.3873751233649579
3339,ENSG00000018189,621.0,446.0,202.0,290.0,533.5,246.0,0.14002373891419748,-1.1136789061358128
3340,ENSG00000018236,2.0,0.0,0.0,5.0,1.0,2.5,0.6574813428347561,0.8073549220576041
3341,ENSG00000018280,8.0,11.0,2.0,0.0,9.5,1.0,0.054623502673195594,-2.3923174227787602
3342,ENSG00000018408,2538.0,2395.0,1759.0,2519.0,2466.5,2139.0,0.5449309021117221,-0.20543928805525064
3343,ENSG00000018510,920.0,604.0,507.0,721.0,762.0,614.0,0.5286309801320368,-0.3110966466079282
3344,ENSG00000018607,2.0,3.0,1.0,4.0,2.5,2.5,1.0,0.0
3345,ENSG00000018610,376.0,285.0,201.0,377.0,330.5,289.0,0.7274626090974451,-0.19295597009765328
3346,ENSG00000018625,63.0,100.0,1.0,33.0,81.5,17.0,0.1212578081456277,-2.1963972128035034
3347,ENSG00000018699,230.0,204.0,136.0,212.0,217.0,174.0,0.45050021830747744,-0.3169732129445976
3348,ENSG00000018869,22.0,7.0,22.0,21.0,14.5,21.5,0.5215474852027203,0.5376567859427995
3349,ENSG00000019102,0.0,4.0,7.0,4.0,2.0,5.5,0.30537326690428,1.1154772174199359
3350,ENSG00000019144,1077.0,1290.0,1683.0,2017.0,1183.5,1850.0,0.09737175708639259,0.6440266966303427
3352,ENSG00000019186,32.0,67.0,122.0,151.0,49.5,136.5,0.06536290521033757,1.4450763256602273
3353,ENSG00000019485,88.0,110.0,64.0,58.0,99.0,61.0,0.1593567604506311,-0.6896598793878495
3354,ENSG00000019505,19.0,2.0,4.0,6.0,10.5,5.0,0.6340237925058967,-0.9385994553358568
3355,ENSG00000019549,2102.0,1955.0,2296.0,3428.0,2028.5,2862.0,0.3765920723687786,0.49640333030165973
3356,ENSG00000019582,658.0,655.0,444.0,701.0,656.5,572.5,0.6314124025540413,-0.1971974081638397
3357,ENSG00000019991,135.0,98.0,121.0,94.0,116.5,107.5,0.7353448219656156,-0.11496571412052041
3358,ENSG00000019995,803.0,592.0,534.0,787.0,697.5,660.5,0.8437260026209377,-0.07851895913078631
3359,ENSG00000020129,562.0,741.0,700.0,863.0,651.5,781.5,0.39605132020752565,0.26211285036273374
3360,ENSG00000020181,2750.0,3399.0,1544.0,1904.0,3074.5,1724.0,0.0969671981323958,-0.8342246140507168
3362,ENSG00000020256,788.0,1076.0,451.0,590.0,932.0,520.5,0.16978244924653896,-0.839209828331993
3363,ENSG00000020426,506.0,283.0,203.0,493.0,394.5,348.0,0.8244504750914913,-0.1804506582631395
3364,ENSG00000020577,1411.0,1473.0,933.0,1010.0,1442.0,971.5,0.012514563598919072,-0.5693011446176439
3365,ENSG00000020633,10.0,7.0,27.0,46.0,8.5,36.5,0.20099214061807796,1.9808911770522952
3366,ENSG00000020922,366.0,211.0,216.0,441.0,288.5,328.5,0.8003041854110464,0.1867151170188151
3367,ENSG00000021300,4.0,4.0,17.0,28.0,4.0,22.5,0.1839674597292961,2.232660756790275
3371,ENSG00000021574,182.0,80.0,66.0,137.0,131.0,101.5,0.6866476623028461,-0.3649140198530074
3372,ENSG00000021645,4.0,7.0,15.0,24.0,5.5,19.5,0.1704421318922168,1.6571122864769914
3373,ENSG00000021762,1070.0,1155.0,1327.0,1957.0,1112.5,1642.0,0.337704108107872,0.5612309221622847
3374,ENSG00000021776,365.0,341.0,383.0,384.0,353.0,383.5,0.23812382779730568,0.11923423787882917
3375,ENSG00000021826,1175.0,1465.0,988.0,1325.0,1320.0,1156.5,0.540070228661752,-0.19061827309922888
3377,ENSG00000022267,8118.0,8034.0,4605.0,5448.0,8076.0,5026.5,0.08480185118956912,-0.6839783628817458
3378,ENSG00000022277,1769.0,1144.0,998.0,1597.0,1456.5,1297.5,0.7486531627633972,-0.16664986940945145
3381,ENSG00000022567,43.0,73.0,33.0,65.0,58.0,49.0,0.7214692890542114,-0.23878685958711662
3382,ENSG00000022840,3705.0,3244.0,3110.0,5019.0,3474.5,4064.5,0.6468925302180414,0.22621224972838402
3383,ENSG00000022976,222.0,124.0,138.0,261.0,173.0,199.5,0.7695978514203553,0.20451493060619208
3384,ENSG00000023041,540.0,474.0,504.0,904.0,507.0,704.0,0.5023128701972159,0.47279476051399
3385,ENSG00000023171,317.0,361.0,361.0,376.0,339.0,368.5,0.39360072658070827,0.12003961800844908
3386,ENSG00000023191,6626.0,7346.0,6072.0,9280.0,6986.0,7676.0,0.74186180174088,0.13586950782858037
3387,ENSG00000023228,1908.0,1634.0,1592.0,2249.0,1771.0,1920.5,0.7319760984442585,0.11685437250778435
3388,ENSG00000023287,1230.0,815.0,611.0,809.0,1022.5,710.0,0.34905410670958603,-0.5255896374039952
3389,ENSG00000023318,961.0,685.0,792.0,1445.0,823.0,1118.5,0.5263773177853079,0.44213828566937924
3390,ENSG00000023330,1390.0,1492.0,1370.0,2029.0,1441.0,1699.5,0.5752943350091932,0.23788784146701947
3391,ENSG00000023445,894.0,414.0,841.0,1332.0,654.0,1086.5,0.3349043076689545,0.7314485891986403
3392,ENSG00000023516,762.0,710.0,528.0,336.0,736.0,432.0,0.17510274965214387,-0.7672975943683448
3393,ENSG00000023572,281.0,103.0,91.0,138.0,192.0,114.5,0.5401557159897531,-0.7407079958520228
3394,ENSG00000023608,287.0,136.0,189.0,351.0,211.5,270.0,0.6502785928036954,0.35083001032880756
3395,ENSG00000023697,311.0,195.0,112.0,329.0,253.0,220.5,0.8228666710764432,-0.19752179821714755
3396,ENSG00000023734,3349.0,2808.0,2010.0,3244.0,3078.5,2627.0,0.597650099117593,-0.22873085250742864
3397,ENSG00000023839,31.0,19.0,31.0,80.0,25.0,55.5,0.4230263615087967,1.1197392442740954
3398,ENSG00000023892,10.0,3.0,0.0,14.0,6.5,7.0,0.9566367706869834,0.09310940439148145
3399,ENSG00000023902,1525.0,1149.0,1189.0,2039.0,1337.0,1614.0,0.6341219545238269,0.2714560489398263
3400,ENSG00000023909,1998.0,1104.0,1167.0,1677.0,1551.0,1422.0,0.83065379811938,-0.12519289566064534
3401,ENSG00000024048,703.0,627.0,393.0,535.0,665.0,464.0,0.167147657838903,-0.5182914610758684
3402,ENSG00000024422,9376.0,11976.0,7258.0,8949.0,10676.0,8103.5,0.25880858842554155,-0.3977112508823532
3403,ENSG00000024526,850.0,430.0,334.0,561.0,640.0,447.5,0.525657663958205,-0.5152163716994798
3404,ENSG00000024862,527.0,323.0,516.0,941.0,425.0,728.5,0.3669779359131056,0.7760545476920526
3405,ENSG00000025039,335.0,185.0,154.0,268.0,260.0,211.0,0.658037260288001,-0.29998554200668537
3406,ENSG00000025156,595.0,478.0,390.0,712.0,536.5,551.0,0.9439655617177486,0.03840351230134634
3407,ENSG00000025293,2229.0,1646.0,1158.0,1711.0,1937.5,1434.5,0.33745681471975486,-0.4333874045439989
3408,ENSG00000025423,38.0,44.0,36.0,92.0,41.0,64.0,0.56150213235055,0.6300503902496942
3409,ENSG00000025434,158.0,199.0,154.0,198.0,178.5,176.0,0.9413477036878959,-0.020234483740053922
3410,ENSG00000025708,93.0,124.0,36.0,37.0,108.5,36.5,0.13467237869600251,-1.5459683691052926
3411,ENSG00000025770,832.0,792.0,995.0,1576.0,812.0,1285.5,0.34930155656182593,0.6621241996587722
3412,ENSG00000025772,2206.0,1881.0,1320.0,2079.0,2043.5,1699.5,0.5259170035675755,-0.26578905681852366
3413,ENSG00000025796,2224.0,1434.0,1112.0,1613.0,1829.0,1362.5,0.4395338769320186,-0.4245289482561416
3414,ENSG00000025800,2104.0,1928.0,1545.0,1985.0,2016.0,1765.0,0.44619480065860484,-0.19172574096449554
3415,ENSG00000026025,213421.0,232762.0,79964.0,117858.0,223091.5,98911.0,0.05309801862007542,-1.1734245489603574
3416,ENSG00000026036,96.0,99.0,104.0,117.0,97.5,110.5,0.282844370296695,0.17884808046392842
3417,ENSG00000026103,633.0,543.0,610.0,896.0,588.0,753.0,0.44489094120627626,0.3562968894382037
3418,ENSG00000026297,113.0,117.0,133.0,302.0,115.0,217.5,0.4388251313891759,0.9135084743730262
3419,ENSG00000026508,21427.0,20238.0,19261.0,26020.0,20832.5,22640.5,0.6871218049634504,0.12006430935453072
3420,ENSG00000026559,861.0,925.0,298.0,419.0,893.0,358.5,0.0330893074001229,-1.31428306074402
3421,ENSG00000026652,806.0,863.0,861.0,1327.0,834.5,1094.0,0.4639268427205423,0.3902191364273478
3423,ENSG00000026950,1280.0,1171.0,758.0,1062.0,1225.5,910.0,0.2599804787366996,-0.4290242747555513
3424,ENSG00000027001,93.0,64.0,80.0,156.0,78.5,118.0,0.47867461531724853,0.5819348080235881
3425,ENSG00000027075,21.0,8.0,8.0,19.0,14.5,13.5,0.917498848929559,-0.09621531525930317
3426,ENSG00000027644,1.0,4.0,0.0,0.0,2.5,0.0,0.3440417392452613,-1.8073549220576042
3427,ENSG00000027697,595.0,338.0,608.0,944.0,466.5,776.0,0.2889072072415713,0.7329482336327111
3428,ENSG00000027847,666.0,861.0,912.0,1435.0,763.5,1173.5,0.34106995606574997,0.6194583066513921
3429,ENSG00000027869,0.0,2.0,4.0,12.0,1.0,8.0,0.3178389414352156,2.169925001442312
3430,ENSG00000028116,40.0,3.0,2.0,19.0,21.5,10.5,0.6621420934738793,-0.9682911402726619
3431,ENSG00000028137,259.0,254.0,357.0,428.0,256.5,392.5,0.1610200114235882,0.6117912034369056
3432,ENSG00000028203,631.0,418.0,419.0,677.0,524.5,548.0,0.90155795414409,0.06311538504302028
3433,ENSG00000028277,180.0,191.0,68.0,146.0,185.5,107.0,0.28856927545470706,-0.7881443180917691
3434,ENSG00000028310,560.0,597.0,660.0,638.0,578.5,649.0,0.10699853656353513,0.16563105690934496
3435,ENSG00000028528,1871.0,1384.0,1303.0,1996.0,1627.5,1649.5,0.9637650106107742,0.019359418826632693
3436,ENSG00000028839,349.0,242.0,311.0,639.0,295.5,475.0,0.4622906510490802,0.6829294687619399
3437,ENSG00000029153,1711.0,1255.0,669.0,947.0,1483.0,808.0,0.15280673486350657,-0.8752794841908258
3438,ENSG00000029363,795.0,400.0,276.0,605.0,597.5,440.5,0.6052632776387653,-0.43893780929503595
3439,ENSG00000029364,2640.0,2944.0,2296.0,2918.0,2792.0,2607.0,0.6633289747096534,-0.09887170404887227
3440,ENSG00000029534,8.0,34.0,47.0,37.0,21.0,42.0,0.33086925508472975,0.9668331360648007
3442,ENSG00000029639,716.0,616.0,295.0,514.0,666.0,404.5,0.21384078572605872,-0.7179848469673119
3443,ENSG00000029725,1058.0,810.0,604.0,921.0,934.0,762.5,0.48830891921516306,-0.29233820797814764
3444,ENSG00000029993,989.0,582.0,306.0,424.0,785.5,365.0,0.26834580080046255,-1.1036031171316443
3445,ENSG00000030066,1004.0,968.0,1569.0,1741.0,986.0,1655.0,0.07089657610908795,0.7465806830429276
3446,ENSG00000030110,691.0,837.0,871.0,1276.0,764.0,1073.5,0.3499845249546285,0.49013382984776926
3447,ENSG00000030304,0.0,4.0,2.0,10.0,2.0,6.0,0.4931327081208472,1.222392421336448
3448,ENSG00000030419,23.0,36.0,13.0,19.0,29.5,16.0,0.250354776484823,-0.843274496312547
3449,ENSG00000030582,19415.0,24703.0,25419.0,34529.0,22059.0,29974.0,0.29990474324885374,0.4423269627102034
3450,ENSG00000031003,201.0,160.0,87.0,157.0,180.5,122.0,0.3128680665722665,-0.561311232656511
3451,ENSG00000031081,247.0,331.0,248.0,331.0,289.0,289.5,0.9940122883928628,0.00248526338959432
